INDEX,ADDRESS,ADMINISTRATOR,CITY,FACILITY_TYPE,NAME,PHONE,ST,ZIP,lat,long
11541,540 Hospital Dr,N/A,Winamac,CMS Provider/Clinician,St Vincent Medical Group Inc,(574)946-2104,IN,46996,41.055929450541,-86.596895629505
11542,1520 Provident Dr,N/A,Warsaw,CMS Provider/Clinician,Kosciusko Medical Group Llc,(574)372-3800,IN,46580,41.251862302174,-85.830567162245
11543,1540 Provident Dr,N/A,Warsaw,CMS Provider/Clinician,Kosciusko Medical Group Llc,(574)372-5868,IN,46580,41.252159123641,-85.830622766177
11545,1573 N Cline Ave,N/A,Griffith,CMS Provider/Clinician,Franciscan Physician Network,(219)838-2311,IN,46319,41.549512971708,-87.432451781075
11547,200 Clinic Dr,N/A,Madisonville,CMS Provider/Clinician,Baptist Health Deaconess Medical Group Inc,(nan)-,KY,42431,37.337513162665,-87.491413142728
11548,117 Letton Dr,N/A,Danville,CMS Provider/Clinician,New Beginnings Chiropractic Of Elizabethtown Pllc,(859)374-1479,KY,40422,37.635479591119,-84.75438700873
11549,535 W 2Nd St,N/A,Lexington,CMS Provider/Clinician,Louisville Radiology Imaging Consultants Pllc,(708)915-5671,KY,40508,38.054086012537,-84.500856700794
11550,7904 Cabela Dr,N/A,Hammond,CMS Provider/Clinician,Orthopaedic Surgical Consultants Pc,(219)662-2279,IN,46324,41.569442846536,-87.479333626693
11551,"312 S 4Th St, Suite 700",N/A,Louisville,CMS Provider/Clinician,Copilotiq Pc,(615)380-4003,KY,40202,38.253707329848,-85.757109730649
11552,"1720 Nicholasville Rd, Suite 506",N/A,Lexington,CMS Provider/Clinician,Baptist Health Medical Group Inc,(859)260-6326,KY,40503,38.019212953459,-84.513716638046
11553,1700 Winchester Ave,N/A,Ashland,CMS Provider/Clinician,Retina And Vitreous Associates Of Kentucky Pllc,(859)263-3900,KY,41101,38.478018117921,-82.63840741735
11554,"132 W Main St, Camden Health Center",N/A,Camden,CMS Provider/Clinician,Memorial Hospital,(574)686-2022,IN,46917,40.608504643939,-86.540135588554
11555,"2014 S Main St, Suite A",N/A,Goshen,CMS Provider/Clinician,Goshen Health System Inc,(574)534-6752,IN,46526,41.560574015162,-85.828310412928
11556,"120 Tradepark Dr, Suite A",N/A,Somerset,CMS Provider/Clinician,"Southern Kentucky Eye Center, Psc",(606)679-7778797778,KY,42503,37.083695610799,-84.619850215018
11557,"713 Broadway St, Suite 103",N/A,Paintsville,CMS Provider/Clinician,Frontier Behavioral Health Center Pllc,(606)372-1400,KY,41240,37.810939959034,-82.800343569831
11558,3411 N Briarwood Ln,N/A,Muncie,CMS Provider/Clinician,Metro Infectious Disease Consultants Llc,(877)448-3627,IN,47304,40.220278257169,-85.428387808433
11560,707 W 3Rd St,N/A,Connersville,CMS Provider/Clinician,Meridian Health Services Corp,(765)288-1928,IN,47331,39.639830066924,-85.151313648362
11561,2900 16Th St,N/A,Bedford,CMS Provider/Clinician,Ophthalmic Plastic Surgery Inc,(317)817-1976,IN,47421,38.860909333962,-86.512077927944
11562,1115 Ronald Reagan Pkwy,N/A,Avon,CMS Provider/Clinician,University Surgeons Inc,(317)963-1400,IN,46123,39.783063811946,-86.343774997604
11563,465 Bielby Rd,N/A,Lawrenceburg,CMS Provider/Clinician,Recover Together Inc,(800)683-8313,IN,47025,39.121015798323,-84.882637656621
11564,"4320 Fir St, Unit 216",N/A,East Chicago,CMS Provider/Clinician,219 Health Network Inc,(219)392-7025,IN,46312,41.636093789903,-87.448550009982
11565,"2400 Eastpoint Pkwy, Suite 450",N/A,Louisville,CMS Provider/Clinician,Baptist Health Medical Group Inc,(502)244-6899,KY,40223,38.275379921865,-85.503302582636
11566,1405 Nashville St,N/A,Russellville,CMS Provider/Clinician,Singh Medical Associates Pllc,(270)725-9700,KY,42276,36.814953106013,-86.882433705916
11567,500 W New Circle Rd,N/A,Lexington,CMS Provider/Clinician,Eye Max Pllc,(859)225-4657,KY,40511,38.071969711268,-84.479773925645
11568,911 N Shelby St,N/A,Salem,CMS Provider/Clinician,Forefront Dermatology Sc,(812)883-0024,IN,47167,38.610342240217,-86.107600238074
11569,2001 Stults Rd,N/A,Huntington,CMS Provider/Clinician,Professional Emergency Physicians Pc,(260)355-3000,IN,46750,40.905554365175,-85.490524330393
11570,"3800 Saint Mary Rd, Suite 303",N/A,Valparaiso,CMS Provider/Clinician,Community Care Network Inc,(219)947-6795,IN,46383,41.503502497395,-87.021260173588
11571,"425 Broadway St, Suite 103",N/A,Paducah,CMS Provider/Clinician,Western Ky Regional Mhmr Board Inc,(270)442-7121,KY,42001,37.086621359923,-88.598435474243
11572,430 Cross Roads Blvd,N/A,Cold Spring,CMS Provider/Clinician,Kidney Associates Of The Tristate,(800)424-6589,KY,41076,39.003930449744,-84.416281086111
11573,599 Rogersville Rd,N/A,Radcliff,CMS Provider/Clinician,Ppl Therapeutic Services Pllc,(270)351-2999,KY,40160,37.817874529598,-85.939826269881
11574,"1955 Dixie Hwy, Suite K",N/A,Ft Wright,CMS Provider/Clinician,Greater Cincinnati Digestive Health Network,(513)233-4100,KY,41011,39.054852975704,-84.548414287776
11575,1101 Southeastern Ave,N/A,Indianapolis,CMS Provider/Clinician,American Current Care Pa,(317)955-2020,IN,46202,39.766056262494,-86.139326442016
11576,550 University Blvd,N/A,Indianapolis,CMS Provider/Clinician,"University Orthopaedic Associates, Inc",(nan)-,IN,46202,39.775300700398,-86.17557455106
11577,"550 N University Blvd, Suite 1250",N/A,Indianapolis,CMS Provider/Clinician,"University Orthopaedic Associates, Inc",(317)944-9400,IN,46202,39.775300700398,-86.17557455106
11578,"2040 N Shadeland Ave, Suite 300",N/A,Indianapolis,CMS Provider/Clinician,Community Physicians Of Indiana Inc,(317)355-3232,IN,46219,39.795563137246,-86.045599214416
11579,901 Macarthur Blvd,N/A,Hammond,CMS Provider/Clinician,Primus Orthopedics Sc,(708)263-2000,IN,46321,41.550133926286,-87.507681503089
11580,1814 Charlton Ct,N/A,Goshen,CMS Provider/Clinician,Goshen Health System Inc,(nan)-,IN,46526,41.562906820707,-85.803816909234
11581,"5425 N Mayo Trl, Suite 202",N/A,Pikeville,CMS Provider/Clinician,"Kentucky Medical Services Foundation, Inc",(606)200-5353,KY,41501,37.54008458551,-82.58234869689
11582,"2525 W University Ave, Suite 501",N/A,Muncie,CMS Provider/Clinician,Indiana University Health Ball Memorial Physicians Inc,(765)284-2172,IN,47303,40.197539683396,-85.415599410691
11583,111 Wellpark Ln,N/A,Campbellsville,CMS Provider/Clinician,Spring View Physician Practices Llc,(270)692-5254,KY,42718,37.289092158029,-85.360370620044
11584,2200 Grant St,N/A,Gary,CMS Provider/Clinician,Northshore Health Centers Inc,(219)763-8112,IN,46404,41.578674145827,-87.356274950083
11585,"991 Medical Park Dr, Suite 201",N/A,Maysville,CMS Provider/Clinician,Meadowview Physician Practice Llc,(606)759-9011,KY,41056,38.64077824917,-83.80786602034
11586,121 W Washington St,N/A,Alexandria,CMS Provider/Clinician,Jane Pauley Community Health Center Inc,(765)291-5815,IN,46001,40.262603499535,-85.674734607816
11587,7800 Cornishville Rd,N/A,Harrodsburg,CMS Provider/Clinician,Thedacare Incorporated,(920)720-2300,KY,40330,37.791206418065,-84.961564143871
11589,1205 Provident Dr,N/A,Warsaw,CMS Provider/Clinician,"Indiana University Health Fort Wayne Physicians, Llc",(260)436-2416,IN,46580,41.249654760462,-85.828220449213
11590,2140 Cave Hill Ln,N/A,Lexington,CMS Provider/Clinician,Columbus Radiology Corp,(832)422-9562,KY,40513,38.010027436806,-84.568938686062
11591,2140 Cave Hill Ln,N/A,Lexington,CMS Provider/Clinician,Radiology Associates Of Murray Pllc,(270)762-1100,KY,40513,38.010027436806,-84.568938686062
11592,"1210 Medical Arts Blvd, Suite 203",N/A,Anderson,CMS Provider/Clinician,Community Physicians Of Indiana Inc,(765)298-4767,IN,46011,40.129954775345,-85.69213692461
11593,"4440 S Us Hwy 41, Suite 102 Visionworks Doct",N/A,Terre Haute,CMS Provider/Clinician,"First Impressions Optometric Associates, Llc",(812)232-2988,IN,47802,39.413207129808,-87.414649426539
11594,"5255 E Stop 11 Rd, Suite 310",N/A,Indianapolis,CMS Provider/Clinician,Franciscan Physician Network,(317)851-2555,IN,46237,39.651173886314,-86.078994351938
11595,8177 Clearvista Pkwy,N/A,Indianapolis,CMS Provider/Clinician,Community Physicians Of Indiana Inc,(317)621-7800,IN,46256,39.904522257336,-86.039470208853
11596,7120 Clearvista Dr,N/A,Indianapolis,CMS Provider/Clinician,Community Physicians Of Indiana Inc,(317)621-7444,IN,46256,39.900162828493,-86.043230014457
11597,"5492 N Ronald Reagan Pkwy, Suite 260",N/A,Brownsburg,CMS Provider/Clinician,Community Physicians Of Indiana Inc,(317)718-9040,IN,46112,39.843220066879,-86.35581024689
11598,5010 W Jefferson Blvd,N/A,Fort Wayne,CMS Provider/Clinician,Fort Wayne Endocrinology Pc,(nan)-,IN,46804,41.063670536949,-85.205881252495
11599,"2500 W Kilgore Ave, Silver Birch Of Muncie",N/A,Muncie,CMS Provider/Clinician,Healthpro Heritage Rehab And Fitness Llc,(765)201-7878,IN,47304,40.183485897585,-85.415097444359
11600,"100 S Creasy Ln, Suite 1530",N/A,Lafayette,CMS Provider/Clinician,Myeyedr Optometry Of Indiana Llc,(765)447-5083,IN,47905,40.416144190064,-86.838971166228
11601,"13100 E 136Th St, Suite 2400",N/A,Fishers,CMS Provider/Clinician,University Urologists Inc Pc,(317)678-3777,IN,46037,39.987845820661,-85.9288871302
11602,4604 Us Hwy 60 W,N/A,Morganfield,CMS Provider/Clinician,"Deaconess Union County Hospital, Inc",(270)389-5523,KY,42437,37.626763387161,-87.943678780045
11603,103 Chera Lynn St,N/A,London,CMS Provider/Clinician,"20/20 Eyecare Of London, Llc",(nan)-,KY,40741,37.125596974921,-84.053754034963
11605,"12955 Old Meridian St, Suite 101",N/A,Carmel,CMS Provider/Clinician,Team Rehabilitation Services Llc,(317)819-6600,IN,46032,39.976831156204,-86.146836582503
11606,767 N Main St,N/A,West Liberty,CMS Provider/Clinician,Pathways Inc,(606)743-3139,KY,41472,37.924502439901,-83.258892743471
11607,575 Riley Hospital Dr,N/A,Indianapolis,CMS Provider/Clinician,Indiana University Health Care Associates Inc,(317)944-3500,IN,46202,39.776890089076,-86.181304800208
11608,"181 Deanna Dr, Suite C",N/A,Lowell,CMS Provider/Clinician,"Athletic And Therapeutic Institute Of Naperville, Llc",(219)696-0988,IN,46356,41.287962446779,-87.395646177957
11609,"103 Twin Oaks Circle, Suite 2",N/A,Frankfort,CMS Provider/Clinician,Jason W Luking D.C. Plc,(nan)-,KY,40601,38.153783517115,-84.896077194739
11610,"285 W 12Th St, Suite 207",N/A,Peru,CMS Provider/Clinician,Dukes Physician Services Llc,(765)475-8570,IN,46970,40.756323138714,-86.084151815733
11611,4718 National Rd E,N/A,Richmond,CMS Provider/Clinician,Allergy And Asthma Care Inc,(765)966-0390,IN,47374,39.831256258382,-84.837141735412
11612,2806 Shoemaker Dr,N/A,Louisville,CMS Provider/Clinician,Hoopeston Community Memorial Hospital,(217)902-5291,KY,40241,38.291767818482,-85.624502282877
11613,219 E Washington St,N/A,Martinsville,CMS Provider/Clinician,Martinsville Vision Clinic Pc,(765)342-6654,IN,46151,39.426818225039,-86.425826277991
11614,305 Us Hwy 27 S,N/A,Berne,CMS Provider/Clinician,"Lehman And Bixler Optometrists, P.C.",(nan)-,IN,46711,40.65572424233,-84.956059413934
11615,"605 S Jefferson St, Suite B",N/A,Princeton,CMS Provider/Clinician,Baptist Health Medical Group Inc,(270)365-6034,KY,42445,37.101488072763,-87.886687422609
11617,"1501 W Oak St, Suite 100",N/A,Zionsville,CMS Provider/Clinician,Myeyedr Optometry Of Indiana Llc,(317)873-4020,IN,46077,39.950014885942,-86.281262030322
11618,11725 Illinois St,N/A,Carmel,CMS Provider/Clinician,Indiana University Radiology Associates Inc,(317)617-4808,IN,46032,39.96008530149,-86.162330662021
11619,"11725 N Illinois St, Suite 355",N/A,Carmel,CMS Provider/Clinician,Indiana University Radiology Associates Inc,(317)814-4533,IN,46032,39.96008530149,-86.162330662021
11620,13100 E 136Th St,N/A,Fishers,CMS Provider/Clinician,Indiana University Radiology Associates Inc,(317)963-7757,IN,46037,39.987845820661,-85.9288871302
11621,1458 S Jackson St A,N/A,Frankfort,CMS Provider/Clinician,"Arnett Clinic, Llc",(765)448-8000,IN,46041,40.268792978414,-86.510676072533
11623,"9465 Counselors Row, Suite 200",N/A,Indianapolis,CMS Provider/Clinician,On Demand Neurology Pa,(313)887-0960,IN,46240,39.925258116383,-86.101552777801
11624,"12700 Townepark Way, Suite 305",N/A,Louisville,CMS Provider/Clinician,New Hope Counseling,(502)797-0936,KY,40243,38.24282631736,-85.520404987989
11625,1030 A Burlew Blvd,N/A,Owensboro,CMS Provider/Clinician,Premier Medical Group Psc,(nan)-,KY,42303,37.742997773036,-87.090021519045
11626,"14540 Prairie Lakes Blvd N, Suite 100",N/A,Noblesville,CMS Provider/Clinician,Thrive Counseling Llc,(855)284-7483,IN,46060,39.999289621341,-85.99933009268
11627,10429 Hosler Rd,N/A,Leo,CMS Provider/Clinician,Lutheran Medical Group Llc,(260)627-6020,IN,46765,41.223244417492,-85.013096086671
11628,"2280 Provident Ct, Suite A",N/A,Warsaw,CMS Provider/Clinician,"Allergy And Asthma Center, Pc",(260)432-5005,IN,46580,41.247011805245,-85.825077722321
11629,10415 Leo Rd,N/A,Fort Wayne,CMS Provider/Clinician,"Allergy And Asthma Center, Pc",(260)432-5005,IN,46825,41.179928541632,-85.075081928241
11630,288 Squires Cir,N/A,Lexington,CMS Provider/Clinician,Foundation Radiology Group Pc,(614)687-7708,KY,40515,37.99381364855,-84.442473775869
11632,"375 Thomas More Pkwy, Suite 209",N/A,Crestview Hills,CMS Provider/Clinician,Radiology Associates Of Northern Kentucky Pllc,(859)341-4842,KY,41017,39.022545029155,-84.564188297093
11633,720 Eskenazi Ave,N/A,Indianapolis,CMS Provider/Clinician,"University Obstetricians-Gynecologists,Inc",(317)880-3838,IN,46202,39.777086229364,-86.182935059249
11634,1125 Medical Pl,N/A,Seymour,CMS Provider/Clinician,Accessible Mental Health Services Llc,(812)515-3160,IN,47274,38.957134876426,-85.873425382022
11635,"1655 N Gladstone Ave, Suite E",N/A,Columbus,CMS Provider/Clinician,Southern Indiana Ent Llc,(812)376-3071,IN,47201,39.215022344575,-85.894508648044
11637,429 W Walnut St,N/A,Lebanon,CMS Provider/Clinician,Spring View Physician Practices Llc,(270)692-5139,KY,40033,37.568015426816,-85.261591678933
11638,"341 Bogle St, Suite A",N/A,Somerset,CMS Provider/Clinician,"Cumberland Family Medical Center, Inc..",(606)677-0201,KY,42503,37.08408304227,-84.621828176936
11639,1013 A Dupont Sq N,N/A,Louisville,CMS Provider/Clinician,Medical Specialists Of Kentuckiana Pllc,(nan)-,KY,40207,38.23482978983,-85.636254784319
11640,"1013 N Dupont Sq, Suite A",N/A,Louisville,CMS Provider/Clinician,Medical Specialists Of Kentuckiana Pllc,(nan)-,KY,40207,38.23482978983,-85.636254784319
11641,"2816 Veach Rd, Suite 105",N/A,Owensboro,CMS Provider/Clinician,Medical Specialists Of Kentuckiana Pllc,(270)684-7179,KY,42303,37.746282899786,-87.101682611002
11643,"187 Adam Shepherd Pkwy, Suite 5",N/A,Shepherdsville,CMS Provider/Clinician,University Of Louisville Physicians Inc,(502)543-4119,KY,40165,37.993065392266,-85.709623303406
11644,901 Westlake Dr,N/A,Columbia,CMS Provider/Clinician,Southeastern Emergency Physicians Llc,(270)651-4471,KY,42728,37.096362584158,-85.295173469143
11645,"8040 Clearvista Pkwy, Suite 520",N/A,Indianapolis,CMS Provider/Clinician,Community Physicians Of Indiana Inc,(317)621-6470,IN,46256,39.901124442109,-86.037812719543
11646,"2505 N Lebanon St, Suite 130",N/A,Lebanon,CMS Provider/Clinician,Midwest Colon And Rectal Surgery Inc,(317)872-1577,IN,46052,40.075684671656,-86.474857437261
11647,3303 Fern Valley Rd,N/A,Louisville,CMS Provider/Clinician,Baptist Health Medical Group Inc,(502)964-4889,KY,40213,38.157022190644,-85.703510938268
11648,"1919 Lake Ave, Suite 104",N/A,Plymouth,CMS Provider/Clinician,Saint Joseph Regional Medical Center Inc,(574)948-5170,IN,46563,41.332757909865,-86.333398202471
11649,"3 Audubon Plaza Dr, Suite 430",N/A,Louisville,CMS Provider/Clinician,Community Medical Associates Inc,(502)636-4900,KY,40217,38.214132461041,-85.722954946722
11650,"611 E Douglas Rd, 137 Sports Medicine Instit",N/A,Mishawaka,CMS Provider/Clinician,Saint Joseph Regional Medical Center-South Bend Campus Inc,(574)335-6214,IN,46545,41.709322876991,-86.189581849134
11651,13500 N Meridian St,N/A,Carmel,CMS Provider/Clinician,Cep America Llc,(317)582-7000,IN,46032,39.984387145245,-86.143385590356
11652,"9426 Lima Rd, Suite C",N/A,Fort Wayne,CMS Provider/Clinician,Midwest Eye Consultants Pc,(260)489-5544,IN,46818,41.168858559359,-85.165593813786
11653,100 Williamsburg Dr,N/A,Shelbyville,CMS Provider/Clinician,Vohra Post Acute Care Physicians Of The East Pa,(502)257-9485,KY,40065,38.216536623316,-85.205358567791
11655,1608 Versailles Rd,N/A,Lexington,CMS Provider/Clinician,Vohra Post Acute Care Physicians Of The East Pa,(859)252-0871,KY,40504,38.048717938747,-84.532985617237
11656,401 E 20Th St,N/A,Covington,CMS Provider/Clinician,Vohra Post Acute Care Physicians Of The East Pa,(859)283-6600,KY,41014,39.067866655696,-84.500084274766
11657,499 Ctr Ave,N/A,Warsaw,CMS Provider/Clinician,Vohra Post Acute Care Physicians Of The East Pa,(859)567-4548,KY,41095,38.780817989996,-84.893493138832
11658,902 N Lincoln St,N/A,Greensburg,CMS Provider/Clinician,Decatur County Memorial Hospital,(812)222-3627,IN,47240,39.345349522894,-85.479294915745
11659,2105 Hamburg Pike,N/A,Jeffersonville,CMS Provider/Clinician,Creative Health Care Management Llc,(812)577-8542,IN,47130,38.296810720987,-85.746391907619
11660,"466 Linden Ave, Suite B",N/A,Harrodsburg,CMS Provider/Clinician,The James B Haggin Memorial Hospital Inc,(859)734-5123,KY,40330,37.754428710188,-84.847226718626
11661,"10122 E 10Th St, Suite 240",N/A,Indianapolis,CMS Provider/Clinician,Community Physicians Of Indiana Inc,(317)355-7337,IN,46229,39.78234516382,-85.987347953881
11662,2015 Jackson St,N/A,Anderson,CMS Provider/Clinician,Imaging Associates Of Indiana Pc,(765)649-2511,IN,46016,40.096193619503,-85.680537889276
11663,630 N Front St,N/A,Hebron,CMS Provider/Clinician,Robert W Moses Od Professional Corp,(219)995-2800,IN,46341,41.328194315511,-87.200545517211
11664,9 Linville Dr,N/A,Paris,CMS Provider/Clinician,Kentucky Mso Llc,(859)987-3600,KY,40361,38.222401019131,-84.238282124056
11665,"8 Linville Dr, Suite C",N/A,Paris,CMS Provider/Clinician,Bourbon Physician Practice Llc,(502)570-3767,KY,40361,38.220724583983,-84.238969603551
11666,1740 Nicholasville Rd,N/A,Lexington,CMS Provider/Clinician,"Chipps, Caffrey And Dubilier, P.S.C",(859)278-9513,KY,40503,38.019099370202,-84.51375591061
11667,"7000 Houston Rd, Suite 19",N/A,Florence,CMS Provider/Clinician,Environ Anesthesia Llc,(859)341-5550,KY,41042,39.008664064161,-84.648908611307
11668,"1830 Destiny Ln, Suite 110",N/A,Bowling Green,CMS Provider/Clinician,Alliance Counseling Associates,(270)904-6567102,KY,42104,36.959992981277,-86.448527173875
11669,"793 Eastern Byp, Suite 201",N/A,Richmond,CMS Provider/Clinician,Baptist Health Medical Group Inc,(859)624-2229,KY,40475,37.731195754008,-84.286000043854
11670,5801 W Bethel Ave,N/A,Muncie,CMS Provider/Clinician,Midwest Post Acute Care Pllc,(765)288-2155,IN,47304,40.226475626836,-85.453503678936
11671,95 Kingswood Dr,N/A,Campbellsville,CMS Provider/Clinician,University Of Louisville Physicians Inc,(270)789-1288,KY,42718,37.365481598128,-85.33740997313
11672,"9700 Park Plaza Ave, Unit 210",N/A,Louisville,CMS Provider/Clinician,Brock Family Therapy Center Inc.,(502)785-4322,KY,40241,38.309132167265,-85.579919719934
11673,"2101 Jackson St, Suite 118",N/A,Anderson,CMS Provider/Clinician,"Mina Swofford, M.D. P.C",(nan)-,IN,46016,40.095410401781,-85.68053642194
11674,2101 Jackson St,N/A,Anderson,CMS Provider/Clinician,"Mina Swofford, M.D. P.C",(765)683-3160,IN,46016,40.095410401781,-85.68053642194
11675,980 N Meridian St,N/A,Portland,CMS Provider/Clinician,Fast Pace Medical Clinic Pllc,(260)703-3312,IN,47371,40.442532922852,-84.978172290069
